size,avg,std
6174,12.011,2.031503386
6175,11.993,1.994725527
6176,12.064,1.981875837
6177,11.953,2.054022884
6178,12.048,1.952820911
6179,12.013,1.953111785
6180,12.02,2.127939879
6181,12.12,2.144340971
6182,12.117,2.049270727
6183,11.824,2.126863312
6184,11.975,2.045130206
6185,12.085,2.055236969
6186,11.984,2.123735919
6187,12.183,2.054198318
6188,12.135,2.131975685
6189,12.064,2.063531478
6190,12.031,2.108669127
6191,12.136,2.242885315
6192,12.055,2.146761185
6193,11.941,2.242888662
6194,11.921,2.009177891
6195,12.142,2.161135467
6196,12.047,1.984118879
6197,12.04,2.10875481
6198,12.029,2.008031671
6199,11.957,2.027131042
6200,12.135,1.956170136
6201,12.058,2.022554505
6202,12.171,2.121381451
6203,12.077,2.152604168
6204,12.233,2.205805199
6205,12.17,2.283925637
6206,11.95,2.039033511
6207,12.175,2.149184495
6208,12.017,2.024057264
6209,12.107,2.110925628
6210,12.049,1.991121183
6211,12.005,1.966937682
6212,12.059,2.063923152
6213,12.048,2.093819496
6214,12.046,2.128947255
6215,12.151,2.065057739
6216,12.009,2.150242438
6217,12.039,2.044910918
6218,12.045,1.990712922
6219,12.141,1.963408764
6220,12.062,2.101564316
6221,12.073,2.037602224
6222,12.123,2.093861327
6223,12.133,2.09850297
6224,12.179,2.05455109
6225,12.128,2.056658904
6226,12.021,2.045175235
6227,12.152,2.097926905
6228,12.14,2.211626391
6229,12.051,2.042687341
6230,12.05,2.155956435
6231,12.053,2.030348077
6232,12.015,2.150674406
6233,12.231,2.156452942
6234,11.958,2.147754373
6235,12.126,2.044579249
6236,12.13,2.061880538
6237,12.023,2.194376059
6238,12.073,2.070738747
6239,11.929,2.143957918
6240,12.027,2.189306754
6241,12.172,2.107809019
6242,12.113,2.149616676
6243,12.073,2.04054768
6244,12.077,2.177570392
6245,12.085,2.142980954
6246,12.074,2.015585916
6247,12.088,1.989526128
6248,12.156,2.095723278
6249,12.097,1.991370522
6250,12.118,2.14258411
6251,12.093,2.155225277
6252,12.028,2.149846003
6253,12.132,2.097850561
6254,12.117,2.0711351
6255,12.11,2.142075743
6256,12.072,2.050614791
6257,12.174,2.130319756
6258,12.201,2.186178945
6259,12.122,2.191784643
6260,12.054,1.986713626
6261,11.996,2.131320372
6262,12.081,2.161275112
6263,12.092,2.028706892
6264,11.985,2.020608289
6265,12.176,2.146073072
6266,12.035,2.08761422
6267,12.148,2.101550026
6268,12.205,2.100330066
6269,12.105,2.053824041
6270,12.124,2.114496416
6271,12.158,2.018690445
6272,12.109,2.018215101
6273,12.116,2.131451873
6274,12.103,1.96220316
6275,12.14,2.12906856
6276,12.142,2.060602359
6277,12.166,2.141268089
6278,12.123,2.03125503
6279,12.078,2.013944382
6280,12.011,1.954148842
6281,12.181,1.931830989
6282,12.158,2.049203561
6283,12.057,2.110498805
6284,12.156,2.066381846
6285,12.048,2.149492107
6286,12.113,2.212493192
6287,12.058,2.202609245
6288,12.196,2.063938915
6289,12.276,2.110516117
6290,12.004,2.006491966
6291,12.036,2.06178441
6292,12.159,2.077025044
6293,12.02,2.161080811
6294,12.064,2.064501433
6295,12.185,2.141345456
6296,12.071,2.075636593
6297,12.067,2.170535008
6298,12.065,2.1220929
6299,12.073,2.192824544
6300,12.143,2.239099052
6301,12.148,2.228690885
6302,12.127,2.154416977
6303,12.123,2.124708306
6304,12.228,2.065498071
6305,12.115,2.193304718
6306,12.012,2.098155918
6307,12.095,2.071778769
6308,12.194,2.158477015
6309,12.086,2.1040511
6310,12.228,2.007996028
6311,12.116,2.127691489
6312,12.093,2.081990799
6313,11.993,2.236952158
6314,12.11,2.21603493
6315,12.211,2.067547763
6316,12.096,2.073905756
6317,12.183,2.076974922
6318,12.143,2.140825573
6319,12.068,2.08367889
6320,12.224,2.098148285
6321,12.075,2.065827351
6322,12.234,2.155432646
6323,12.173,2.053116238
6324,12.209,2.153126786
6325,12.187,2.102486968
6326,12.066,2.048863549
6327,12.056,2.122113891
6328,12.252,2.111623772
6329,12.188,2.187107551
6330,12.18,2.231721439
6331,12.086,2.288195761
6332,12.153,2.013366495
6333,12.177,2.194649741
6334,12.045,2.030541331
6335,12.052,2.086540115
6336,12.143,2.123454746
6337,12.093,2.012560906
6338,12.127,2.151162127
6339,12.133,2.214546278
6340,12.095,2.109603144
6341,12.097,2.029213815
6342,11.992,2.187858022
6343,12.097,2.173088427
6344,12.109,2.292678646
6345,12.12,2.187323566
6346,12.141,2.204990018
6347,12.066,2.201474617
6348,12.177,2.105731489
6349,12.157,2.151506444
6350,12.089,2.107966442
6351,12.149,2.12539792
6352,12.147,2.145692195
6353,12.188,2.149715627
6354,12.04,2.078152718
6355,12.024,1.991831165
6356,12.08,2.282281492
6357,12.183,2.168920288
6358,12.044,2.091037168
6359,12.154,2.161239217
6360,12.054,2.092238385
6361,12.246,2.261105172
6362,12.082,2.108488018
6363,12.096,2.050606981
6364,12.189,2.19319153
6365,12.153,2.203734886
6366,12.238,2.057568854
6367,12.114,2.257454341
6368,12.226,2.252553662
6369,12.162,2.040568529
6370,12.129,2.217944607
6371,12.138,2.089814184
6372,12.288,2.095100343
6373,12.232,2.087230829
6374,12.173,2.107964543
6375,12.154,2.165403651
6376,12.085,2.111452873
6377,12.243,2.179610447
6378,12.114,2.175255327
6379,12.228,2.174107344
6380,12.224,2.298065514
6381,12.164,2.2022611
6382,12.141,2.057024635
6383,12.235,2.187363609
6384,12.265,2.1848452
6385,12.097,2.213705376
6386,12.233,2.082077339
6387,12.215,2.153929993
6388,12.034,2.108860188
6389,12.23,2.194975608
6390,12.127,2.183492303
6391,12.239,2.111477525
6392,12.12,2.165245549
6393,12.166,2.194826021
6394,12.094,2.075927136
6395,12.135,2.146481396
6396,12.185,2.201277043
6397,12.093,2.283323141
6398,12.239,1.936395783
6399,12.218,2.011099331
6400,12.081,2.051010884
6401,12.106,2.150671846
6402,12.066,2.001911999
6403,12.12,2.094274573
6404,12.235,2.06689309
6405,12.105,2.072261873
6406,12.187,2.053837688
6407,12.157,2.003088456
6408,12.13,1.987725094
6409,12.148,2.069390823
6410,12.178,2.000079078
6411,12.192,2.075920385
6412,12.083,2.051418855
6413,12.171,2.008928768
6414,12.032,2.12873378
6415,12.068,2.213204526
6416,12.148,2.02489412
6417,12.12,2.020317223
6418,12.104,2.109889958
6419,12.184,2.048008383
6420,12.206,2.010374494
6421,12.207,1.985470497
6422,12.152,2.089320766
6423,12.191,2.00512831
6424,12.086,2.119220398
6425,12.344,2.080863762
6426,11.989,2.096968354
6427,12.081,2.016061384
6428,12.187,2.047491935
6429,12.219,2.221254819
6430,12.28,2.04640851
6431,12.268,2.147740391
6432,12.165,2.051336877
6433,12.132,2.013611341
6434,12.169,2.06414624
6435,12.253,2.264535078
6436,12.323,2.082548441
6437,12.186,2.121297693
6438,12.105,2.065488136
6439,12.18,1.960980736
6440,12.073,2.108106998
6441,12.276,2.228629801
6442,12.189,2.124568849
6443,12.196,2.068299268
6444,12.278,2.072923784
6445,12.091,2.173808741
6446,12.128,1.987855017
6447,12.109,2.110348922
6448,12.252,2.144550092
6449,12.147,2.197776427
6450,12.3,2.116241593
6451,12.169,2.192999829
6452,12.288,2.067203263
6453,12.232,2.187455362
6454,12.169,2.034349424
6455,12.099,2.086996539
6456,12.341,2.255172899
6457,12.204,2.221557859
6458,12.136,2.044427471
6459,12.041,2.052689098
6460,12.067,2.146419837
6461,12.196,2.05811074
6462,12.088,2.20206837
6463,12.069,2.179217288
6464,12.185,2.1230361
6465,12.073,2.121360689
6466,12.166,2.016559077
6467,12.252,2.02548725
6468,12.206,2.063449011
6469,12.154,2.090611072
6470,12.243,2.079007762
6471,12.092,2.122743989
6472,12.109,2.02019806
6473,12.16,2.007593193
6474,12.103,2.188419562
6475,12.124,2.024530247
6476,12.117,2.096594073
6477,12.281,2.038674863
6478,12.175,2.008085508
6479,12.267,2.171272766
6480,12.153,2.064910375
6481,12.095,1.982903655
6482,12.257,2.160467222
6483,12.199,2.142893136
6484,12.226,2.132480122
6485,12.219,2.10510581
6486,12.174,2.133137191
6487,12.124,2.303460425
6488,12.177,2.108106998
6489,12.178,2.070411216
6490,12.18,2.298016728
6491,12.17,2.151215407
6492,12.053,2.173226614
6493,12.12,2.089010283
6494,12.258,2.146169155
6495,12.214,2.159367238
6496,12.223,2.28396311
6497,12.223,2.108961526
6498,12.257,2.106986092
6499,12.161,2.170665979
6500,12.192,2.057515339
6501,12.232,2.031822902
6502,12.177,2.110479833
6503,12.295,2.153279269
6504,12.127,2.140900384
6505,12.276,2.168069308
6506,12.26,2.10209867
6507,12.038,2.216634717
6508,12.199,2.227635823
6509,12.227,2.145710855
6510,12.258,2.158261822
6511,12.196,2.119451834
6512,12.197,2.017984951
6513,12.264,2.072824305
6514,12.178,2.196164643
6515,12.199,2.058552073
6516,12.264,2.122453488
6517,12.27,2.28874165
6518,12.105,2.048455802
6519,12.195,2.196314822
6520,12.199,2.169355919
6521,12.247,2.255898952
6522,12.182,2.159986468
6523,12.254,2.213681184
6524,12.347,2.288630339
6525,12.211,2.099735195
6526,12.149,2.061807472
6527,12.284,2.154526859
6528,12.288,2.150739799
6529,12.233,2.006673301
6530,12.186,2.048316284
6531,12.325,2.06873262
6532,12.119,2.029028328
6533,12.266,1.909683453
6534,12.182,2.01914659
6535,12.185,2.102664071
6536,12.246,2.09424685
6537,12.153,2.06975237
6538,12.245,2.197681689
6539,12.29,2.143010148
6540,12.274,2.124013991
6541,12.285,2.272650422
6542,12.207,2.096317139
6543,12.244,2.145009339
6544,12.186,2.268159727
6545,12.17,2.149818997
6546,12.191,1.979504341
6547,12.241,2.056489277
6548,12.223,2.041430488
6549,12.116,2.133798748
6550,12.276,2.143459451
6551,12.073,2.024294635
6552,12.29,2.111956524
6553,12.19,2.126128035
6554,12.255,2.170411409
6555,12.27,1.987725094
6556,12.221,2.222408175
6557,12.103,2.140788167
6558,12.235,2.097182198
6559,12.231,2.14107992
6560,12.197,2.205687207
6561,12.335,2.159035997
6562,12.276,2.192402935
6563,12.104,2.108466179
6564,12.24,2.128128034
6565,12.213,2.112366704
6566,12.404,2.095035363
6567,12.235,2.064954973
6568,12.176,2.107953384
6569,12.165,2.154162347
6570,12.23,2.081690043
6571,12.244,2.094003068
6572,12.188,2.080621298
6573,12.327,2.261235101
6574,12.206,2.096176986
6575,12.18,2.214611592
6576,12.296,2.21433676
6577,12.228,2.221925506
6578,12.124,2.250708708
6579,12.286,2.193402611
6580,12.226,2.174776691
6581,12.249,2.236067754
6582,12.274,2.136700608
6583,12.195,2.172025021
6584,12.247,2.137418901
6585,12.305,2.177318469
6586,12.226,2.141380281
6587,12.372,2.21506716
6588,12.254,2.066822623
6589,12.136,2.141048362
6590,12.265,2.151139791
6591,12.346,2.221084694
6592,12.344,2.244259499
6593,12.217,2.117166359
6594,12.248,2.204394555
6595,12.259,2.114329537
6596,12.277,2.202526305
6597,12.222,2.18849389
6598,12.134,2.126161933
6599,12.199,2.176266329
6600,12.238,2.098990653
6601,12.237,2.053545239
6602,12.317,2.070941766
6603,12.308,2.068190855
6604,12.287,2.111181681
6605,12.288,2.171121777
6606,12.233,2.20444337
6607,12.174,2.110492402
6608,12.247,2.131322015
6609,12.219,2.236076707
6610,12.387,2.067729795
6611,12.278,2.135714699
6612,12.273,2.212547483
6613,12.303,2.116050252
6614,12.193,2.12562209
6615,12.243,2.279286324
6616,12.335,2.244953188
6617,12.235,2.283635258
6618,12.314,2.143361378
6619,12.223,2.247291997
6620,12.187,2.127100269
6621,12.234,2.037988567
6622,12.344,2.186422751
6623,12.301,2.150121397
6624,12.347,2.165012304
6625,12.331,2.216382492
6626,12.203,2.101001001
6627,12.256,2.318153972
6628,12.236,2.109681197
6629,12.137,2.253288332
6630,12.303,2.236558337
6631,12.409,2.280552547
6632,12.324,2.180315981
6633,12.247,2.094368014
6634,12.248,2.196205664
6635,12.278,2.245831641
6636,12.3,2.206097656
6637,12.266,2.275174811
6638,12.31,2.163927583
6639,12.337,2.18499547
6640,12.277,2.272759652
6641,12.381,2.266048096
6642,12.358,2.14905897
6643,12.285,2.174512245
6644,12.218,2.145012139
6645,12.205,2.209945443
6646,12.248,2.183406344
6647,12.438,2.256822822
6648,12.352,2.092002025
6649,12.302,2.3324314
6650,12.296,2.130004911
6651,12.272,2.145371441
6652,12.467,2.187623527
6653,12.36,2.160802876
6654,12.088,1.961148159
6655,12.144,2.142861604
6656,12.133,2.052687147
6657,12.154,2.006067872
6658,11.965,2.097659452
6659,12.137,1.983473006
6660,12.164,2.060424556
6661,12.098,2.021505004
6662,12.116,1.982037455
6663,12.155,2.025111374
6664,12.152,1.908543565
6665,12.178,1.848711371
6666,12.188,2.097869647
6667,12.322,2.070894639
6668,12.215,1.916363078
6669,12.169,2.130017835
6670,12.228,2.007996028
6671,12.144,2.006811225
6672,12.155,2.138117524
6673,12.182,1.905388807
6674,12.129,2.042187437
6675,12.196,1.971667181
6676,12.168,2.031231622
6677,12.252,2.045649208
6678,12.145,2.089100127
6679,12.074,1.960195492
6680,12.166,2.093998288
6681,12.261,2.012692209
6682,12.164,1.971545331
6683,12.087,1.999357004
6684,12.127,1.883724879
6685,12.203,1.966636382
6686,12.112,1.972142324
6687,12.195,2.046744773
6688,12.203,2.000448148
6689,12.148,1.976360798
6690,12.249,1.94236242
6691,12.182,2.067159682
6692,12.166,1.99108222
6693,12.152,2.109347137
6694,12.19,2.019400401
6695,12.165,2.065924259
6696,12.177,2.066383542
6697,12.095,2.013959044
6698,12.153,1.977751881
6699,12.171,2.220064794
6700,12.202,2.058502716
6701,12.373,2.0513603
6702,12.176,2.12592181
6703,12.216,2.124584161
6704,12.232,2.081467874
6705,12.122,2.055563509
6706,12.16,2.075260636
6707,12.141,2.097980105
6708,12.199,2.140556232
6709,12.155,2.173407164
6710,12.267,1.954874045
6711,12.132,2.034383129
6712,12.127,1.961305106
6713,12.248,2.081544818
6714,12.175,2.055383079
6715,12.326,2.070751557
6716,12.203,1.905629141
6717,12.083,2.133227991
6718,12.256,1.927739656
6719,12.176,2.027099685
6720,12.178,1.9297772
6721,12.155,2.160009408
6722,12.237,2.177055482
6723,12.276,2.057196164
6724,12.283,2.031018473
6725,12.291,1.967279642
6726,12.237,2.112177145
6727,12.279,2.145638078
6728,12.31,2.079958227
6729,12.212,2.119327145
6730,12.304,2.003896105
6731,12.256,2.041232625
6732,12.191,2.130036633
6733,12.302,2.127280264
6734,12.296,2.097327534
6735,12.226,2.043305924
6736,12.258,2.055154413
6737,12.193,2.080403586
6738,12.297,2.056458125
6739,12.163,2.092560587
6740,12.236,2.127164504
6741,12.204,2.113966143
6742,12.24,2.091596227
6743,12.149,1.981596762
6744,12.221,1.931810263
6745,12.219,2.062351156
6746,12.144,2.039957212
6747,12.211,2.030912013
6748,12.289,2.136362105
6749,12.253,2.187184211
6750,12.307,2.181171362
6751,12.258,2.16382026
6752,12.159,2.081838863
6753,12.118,1.978380648
6754,12.244,2.058810992
6755,12.289,1.994356151
6756,12.195,2.063791228
6757,12.189,2.042412899
6758,12.494,2.002991756
6759,12.213,1.991380576
6760,12.291,2.202537212
6761,12.247,2.064037609
6762,12.159,1.962031745
6763,12.399,2.130337376
6764,12.123,2.156506787
6765,12.378,1.98218189
6766,12.186,2.092314934
6767,12.34,2.126716465
6768,12.174,2.054250215
6769,12.336,2.135805625
6770,12.276,2.057196164
6771,12.239,2.066918274
6772,12.302,2.154864135
6773,12.265,2.006689264
6774,12.123,2.041577586
6775,12.249,1.996242466
6776,12.292,2.152991261
6777,12.22,2.139667773
6778,12.28,2.050317976
6779,12.381,2.071745914
6780,12.251,2.135546665
6781,12.211,2.096395448
6782,12.11,2.030276341
6783,12.337,2.011336987
6784,12.201,1.913180404
6785,12.242,2.010840491
6786,12.115,2.020360576
6787,12.243,2.017925426
6788,12.214,2.026897213
6789,12.191,1.976467917
6790,12.192,2.006280429
6791,12.239,2.008958664
6792,12.367,2.102077479
6793,12.183,1.943524707
6794,12.325,2.092307997
6795,12.192,2.115564136
6796,12.151,2.103478933
6797,12.206,2.10903106
6798,12.256,1.880957735
6799,12.28,2.072654312
6800,12.192,2.042867913
6801,12.302,2.054511382
6802,12.288,2.11790971
6803,12.245,2.016690864
6804,12.377,2.005715307
6805,12.179,2.047718768
6806,12.277,2.058277801
6807,12.158,2.04871502
6808,12.272,2.070822132
6809,12.369,2.043774943
6810,12.23,2.126881196
6811,12.237,2.20310796
6812,12.332,2.060101944
6813,12.325,2.161491857
6814,12.257,2.037916609
6815,12.267,1.951799303
6816,12.324,2.018191541
6817,12.275,2.052702752
6818,12.249,1.989209882
6819,12.291,2.105410115
6820,12.232,2.138398641
6821,12.254,2.138704762
6822,12.186,2.023239357
6823,12.214,2.009039631
6824,12.309,2.123211489
6825,12.265,1.99919278
6826,12.248,2.147814962
6827,12.276,2.0277909
6828,12.257,2.034967344
6829,12.434,2.039068857
6830,12.29,2.003975029
6831,12.246,2.121316569
6832,12.318,2.140433941
6833,12.256,2.179268963
6834,12.37,1.980156817
6835,12.289,2.04833461
6836,12.277,2.054383482
6837,12.248,2.20075881
6838,12.21,2.006969837
6839,12.274,2.210386801
6840,12.352,2.163047566
6841,12.346,2.117254535
6842,12.325,2.15685582
6843,12.284,2.012310461
6844,12.18,2.18549225
6845,12.238,2.120814432
6846,12.289,2.163830206
6847,12.192,2.112723266
6848,12.334,2.03287397
6849,12.3,1.9046332
6850,12.264,2.007070585
6851,12.292,1.934031147
6852,12.371,2.090389612
6853,12.237,2.141825954
6854,12.304,2.111881636
6855,12.393,2.082519601
6856,12.261,2.054044327
6857,12.367,2.054393227
6858,12.293,2.147035342
6859,12.264,2.036775013
6860,12.375,2.102092718
6861,12.153,2.089008127
6862,12.218,2.013586484
6863,12.382,2.094866216
6864,12.309,2.049321526
6865,12.257,1.993219487
6866,12.194,2.108271522
6867,12.314,2.122241246
6868,12.245,2.220789703
6869,12.326,2.155079666
6870,12.165,2.045472796
6871,12.364,2.066827466
6872,12.311,2.105875997
6873,12.289,2.217294612
6874,12.397,2.228981687
6875,12.399,2.163904222
6876,12.281,1.993994738
6877,12.325,2.287051728
6878,12.177,2.155531795
6879,12.358,2.104344141
6880,12.286,2.032322399
6881,12.335,1.985627789
6882,12.215,2.076797556
6883,12.229,2.042726544
6884,12.412,2.17784274
6885,12.263,2.082346553
6886,12.425,2.129532791
6887,12.214,2.072800159
6888,12.425,2.10352081
6889,12.416,2.232919598
6890,12.355,2.109840379
6891,12.353,2.033353271
6892,12.357,2.28927757
6893,12.269,2.150177263
6894,12.164,2.125940644
6895,12.217,2.127542582
6896,12.339,2.135565415
6897,12.365,2.1763528
6898,12.376,2.139907288
6899,12.259,2.128485248
6900,12.258,2.023741963
6901,12.36,2.120588809
6902,12.238,2.135395962
6903,12.228,2.139297219
6904,12.387,2.122200446
6905,12.277,2.200707639
6906,12.236,2.112999945
6907,12.387,2.106102245
6908,12.188,2.048133504
6909,12.405,2.239640817
6910,12.27,2.015232285
6911,12.272,1.945199167
6912,12.231,2.122296667
6913,12.299,2.032665917
